DATE,CLOSE
03-09-2021,24.03
03-10-2021,22.56
03-11-2021,21.91
03-12-2021,20.69
03/15/2021,20.03
03/16/2021,19.79
03/17/2021,19.23
03/18/2021,21.58
03/19/2021,20.95
03/22/2021,18.88
03/23/2021,20.3
03/24/2021,21.2
03/25/2021,19.81
03/26/2021,18.86
03/29/2021,20.74
03/30/2021,19.61
03/31/2021,19.4
04-01-2021,17.33
04-05-2021,17.91
04-06-2021,18.12
04-07-2021,17.16
04-08-2021,16.95
04-09-2021,16.69
04-12-2021,16.91
04/13/2021,16.65
04/14/2021,16.99
04/15/2021,16.57
04/16/2021,16.25
04/19/2021,17.29
04/20/2021,18.68
04/21/2021,17.5
04/22/2021,18.71
04/23/2021,17.33
04/26/2021,17.64
04/27/2021,17.56
04/28/2021,17.28
04/29/2021,17.61
04/30/2021,18.61
05-03-2021,18.31
05-04-2021,19.48
05-05-2021,19.15
05-06-2021,18.39
05-07-2021,16.69
05-10-2021,19.66
05-11-2021,21.84
05-12-2021,27.59
05/13/2021,23.13
05/14/2021,18.81
05/17/2021,19.72
05/18/2021,21.34
05/19/2021,22.18
05/20/2021,20.67
05/21/2021,20.15
05/24/2021,18.4
05/25/2021,18.84
05/26/2021,17.36
05/27/2021,16.74
05/28/2021,16.76
06-01-2021,17.9
06-02-2021,17.48
06-03-2021,18.04
06-04-2021,16.42
06-07-2021,16.42
06-08-2021,17.07
06-09-2021,17.89
06-10-2021,16.1
06-11-2021,15.65
06/14/2021,16.39
06/15/2021,17.02
06/16/2021,18.15
06/17/2021,17.75
06/18/2021,20.7
06/21/2021,17.89
06/22/2021,16.66
06/23/2021,16.32
06/24/2021,15.97
06/25/2021,15.62
06/28/2021,15.76
06/29/2021,16.02
06/30/2021,15.83
07-01-2021,15.48
07-02-2021,15.07
07-06-2021,16.44
07-07-2021,16.2
07-08-2021,19
07-09-2021,16.18
07-12-2021,16.17
07/13/2021,17.12
07/14/2021,16.33
07/15/2021,17.01
07/16/2021,18.45
07/19/2021,22.5
07/20/2021,19.73
07/21/2021,17.91
07/22/2021,17.69
07/23/2021,17.2
07/26/2021,17.58
07/27/2021,19.36
07/28/2021,18.31
07/29/2021,17.7
07/30/2021,18.24
08-02-2021,19.46
08-03-2021,18.04
08-04-2021,17.97
08-05-2021,17.28
08-06-2021,16.15
08-09-2021,16.72
08-10-2021,16.79
08-11-2021,16.06
08-12-2021,15.59
08/13/2021,15.45
08/16/2021,16.12
08/17/2021,17.91
08/18/2021,21.57
08/19/2021,21.67
08/20/2021,18.56
08/23/2021,17.15
08/24/2021,17.22
08/25/2021,16.79
08/26/2021,18.84
08/27/2021,16.39
08/30/2021,16.19
08/31/2021,16.48
09-01-2021,16.11
09-02-2021,16.41
09-03-2021,16.41
09-07-2021,18.14
09-08-2021,17.96
09-09-2021,18.8
09-10-2021,20.95
09/13/2021,19.37
09/14/2021,19.46
09/15/2021,18.18
09/16/2021,18.69
09/17/2021,20.81
09/20/2021,25.71
09/21/2021,24.36
09/22/2021,20.87
09/23/2021,18.63
09/24/2021,17.75
09/27/2021,18.76
09/28/2021,23.25
09/29/2021,22.56
09/30/2021,23.14
10-01-2021,21.15
10-04-2021,22.96
10-05-2021,21.3
10-06-2021,21
10-07-2021,19.54
10-08-2021,18.77
10-11-2021,20
10-12-2021,19.85
10/13/2021,18.64
10/14/2021,16.86
10/15/2021,16.3
10/18/2021,16.31
10/19/2021,15.7
10/20/2021,15.49
10/21/2021,15.01
10/22/2021,15.43
10/25/2021,15.24
10/26/2021,15.98
10/27/2021,16.98
10/28/2021,16.53
10/29/2021,16.26
11-01-2021,16.41
11-02-2021,16.03
11-03-2021,15.1
11-04-2021,15.44
11-05-2021,16.48
11-08-2021,17.22
11-09-2021,17.78
11-10-2021,18.73
11-11-2021,17.66
11-12-2021,16.29
11/15/2021,16.49
11/16/2021,16.37
11/17/2021,17.11
11/18/2021,17.59
11/19/2021,17.91
11/22/2021,19.17
11/23/2021,19.38
11/24/2021,18.58
11/26/2021,28.62
11/29/2021,22.96
11/30/2021,27.19
12-01-2021,31.12
12-02-2021,27.95
12-03-2021,30.67
12-06-2021,27.18
12-07-2021,21.89
12-08-2021,19.9
12-09-2021,21.58
12-10-2021,18.69
12/13/2021,20.31
12/14/2021,21.89
12/15/2021,19.29
12/16/2021,20.57
12/17/2021,21.57
12/20/2021,22.87
12/21/2021,21.01
12/22/2021,18.63
12/23/2021,17.96
12/27/2021,17.68
12/28/2021,17.54
12/29/2021,16.95
12/30/2021,17.33
12/31/2021,17.22
01-03-2022,16.6
01-04-2022,16.91
01-05-2022,19.73
01-06-2022,19.61
01-07-2022,18.76
01-10-2022,19.4
01-11-2022,18.41
01-12-2022,17.62
01/13/2022,20.31
01/14/2022,19.19
01/18/2022,22.79
01/19/2022,23.85
01/20/2022,25.59
01/21/2022,28.85
01/24/2022,29.9
01/25/2022,31.16
01/26/2022,31.96
01/27/2022,30.49
01/28/2022,27.66
01/31/2022,24.83
02-01-2022,21.96
02-02-2022,22.09
02-03-2022,24.35
02-04-2022,23.22
02-07-2022,22.86
02-08-2022,21.44
02-09-2022,19.96
02-10-2022,23.91
02-11-2022,27.36
02/14/2022,28.33
02/15/2022,25.7
02/16/2022,24.29
02/17/2022,28.11
02/18/2022,27.75
02/22/2022,28.81
02/23/2022,31.02
02/24/2022,30.32
02/25/2022,27.59
02/28/2022,30.15
03-01-2022,33.32
03-02-2022,30.74
03-03-2022,30.48
03-04-2022,31.98
03-07-2022,36.45
03-08-2022,35.13
03-09-2022,32.45
03-10-2022,30.23
03-11-2022,30.75
03/14/2022,31.77
03/15/2022,29.83
03/16/2022,26.67
03/17/2022,25.67
03/18/2022,23.87
03/21/2022,23.53
03/22/2022,22.94
03/23/2022,23.57
03/24/2022,21.67
03/25/2022,20.81
03/28/2022,19.63
03/29/2022,18.9
03/30/2022,19.33
03/31/2022,20.56
04-01-2022,19.63
04-04-2022,18.57
04-05-2022,21.03
04-06-2022,22.1
04-07-2022,21.55
04-08-2022,21.16
04-11-2022,24.37
04-12-2022,24.26
04/13/2022,21.82
04/14/2022,22.7
04/18/2022,22.17
04/19/2022,21.37
04/20/2022,20.32
04/21/2022,22.68
04/22/2022,28.21
04/25/2022,27.02
04/26/2022,33.52
04/27/2022,31.6
04/28/2022,29.99
04/29/2022,33.4
05-02-2022,32.34
05-03-2022,29.25
05-04-2022,25.42
05-05-2022,31.2
05-06-2022,30.19
05-09-2022,34.75
05-10-2022,32.99
05-11-2022,32.56
05-12-2022,31.77
05/13/2022,28.87
05/16/2022,27.47
05/17/2022,26.1
05/18/2022,30.96
05/19/2022,29.35
05/20/2022,29.43
05/23/2022,28.48
05/24/2022,29.45
05/25/2022,28.37
05/26/2022,27.5
05/27/2022,25.72
05/31/2022,26.19
06-01-2022,25.69
06-02-2022,24.72
06-03-2022,24.79
06-06-2022,25.07
06-07-2022,24.02
06-08-2022,23.96
06-09-2022,26.09
06-10-2022,27.75
06/13/2022,34.02
06/14/2022,32.69
06/15/2022,29.62
06/16/2022,32.95
06/17/2022,31.13
06/21/2022,30.19
06/22/2022,28.95
06/23/2022,29.05
06/24/2022,27.23
06/27/2022,26.95
06/28/2022,28.36
06/29/2022,28.16
06/30/2022,28.71
07-01-2022,26.7
07-05-2022,27.54
07-06-2022,26.73
07-07-2022,26.08
07-08-2022,24.64
07-11-2022,26.17
07-12-2022,27.29
07/13/2022,26.82
07/14/2022,26.4
07/15/2022,24.23
07/18/2022,25.3
07/19/2022,24.5
07/20/2022,23.88
07/21/2022,23.11
07/22/2022,23.03
07/25/2022,23.36
07/26/2022,24.69
07/27/2022,23.24
07/28/2022,22.33
07/29/2022,21.33
08-01-2022,22.84
08-02-2022,23.93
08-03-2022,21.95
08-04-2022,21.44
08-05-2022,21.15
08-08-2022,21.29
08-09-2022,21.77
08-10-2022,19.74
08-11-2022,20.2
08-12-2022,19.53
08/15/2022,19.95
08/16/2022,19.69
08/17/2022,19.9
08/18/2022,19.56
08/19/2022,20.6
08/22/2022,23.8
08/23/2022,24.11
08/24/2022,22.82
08/25/2022,21.78
08/26/2022,25.56
08/29/2022,26.21
08/30/2022,26.21
08/31/2022,25.87
